,demographic,granular_audience,target_month,frame_id,datetimefrom,datetimeuntil,population,impacts,impacts_pedestrian,impacts_vehicular,rag_status
0,All Adults 15+ (1),All Adults (1),8,1234852467,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.000979508,0.0004297928,0.0005497152,red
0,All Adults 15+ (1),All Adults (1),8,2000192683,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.000291264,0.000291264,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234574206,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0034111949,0.0034111949,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234930338,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235176603,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0013289006,0.0013289006,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000204991,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0004810623,0.0001744326,0.0003066297,red
0,All Adults 15+ (1),All Adults (1),8,2000202552,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0054723829,0.0009785021,0.0044938808,red
0,All Adults 15+ (1),All Adults (1),8,1234853295,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0006468767,0.000177576,0.0004693006,red
0,All Adults 15+ (1),All Adults (1),8,1234723550,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234859224,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0066989664,0.0002045144,0.0064944521,red
0,All Adults 15+ (1),All Adults (1),8,2000165738,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0005085972,0.0004969555,1.16417e-05,red
0,All Adults 15+ (1),All Adults (1),8,1235132693,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0010529833,5.9876e-05,0.0009931073,red
0,All Adults 15+ (1),All Adults (1),8,1234856557,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0024372089,0.0010998573,0.0013373516,red
0,All Adults 15+ (1),All Adults (1),8,2000181153,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0074839908,0.0002774511,0.0072065396,red
0,All Adults 15+ (1),All Adults (1),8,1234607092,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234577428,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0036572112,0.0036572112,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000118471,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0188606559,0.0188606559,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000028096,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0080663037,0.0014275802,0.0066387235,red
0,All Adults 15+ (1),All Adults (1),8,1235164607,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235194845,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0005067759,0.0005067759,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234588262,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0006889016,0.0006889016,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234847542,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0006997487,0.0006791385,2.06102e-05,red
0,All Adults 15+ (1),All Adults (1),8,2000188786,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0240210936,0.0240210936,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000178799,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234860239,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0047876953,0.0001782668,0.0046094286,red
0,All Adults 15+ (1),All Adults (1),8,2000166659,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0156994931,0.0156994931,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234931487,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0243169728,0.0243169728,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000204365,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0033493784,0.0003992212,0.0029501572,red
0,All Adults 15+ (1),All Adults (1),8,1234856114,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0029035265,7.80434e-05,0.0028254831,red
0,All Adults 15+ (1),All Adults (1),8,2000092690,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,6.42666e-05,6.42666e-05,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000165515,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0010226439,0.0010226439,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234855722,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0037077029,0.0036890477,1.86552e-05,red
0,All Adults 15+ (1),All Adults (1),8,2000211761,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0001815415,3.67687e-05,0.0001447728,red
0,All Adults 15+ (1),All Adults (1),8,2000134703,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,6.56264e-05,6.56264e-05,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235242812,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0180692231,0.0049721243,0.0130970988,red
0,All Adults 15+ (1),All Adults (1),8,1235242072,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0249618697,0.0058178532,0.0191440165,red
0,All Adults 15+ (1),All Adults (1),8,1234930988,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0280664596,0.0,0.0280664596,red
0,All Adults 15+ (1),All Adults (1),8,2000165765,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0016768845,0.0006441811,0.0010327034,red
0,All Adults 15+ (1),All Adults (1),8,1234931579,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0019361183,0.001247279,0.0006888393,red
0,All Adults 15+ (1),All Adults (1),8,1235202700,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234585343,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0078044648,0.0078044648,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234854731,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0336315019,8.76366e-05,0.0335438652,red
0,All Adults 15+ (1),All Adults (1),8,1235191780,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0008164212,0.0006170663,0.0001993548,red
0,All Adults 15+ (1),All Adults (1),8,1234930758,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234855924,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0044714287,0.0044714287,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234929190,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234855716,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0020336986,0.0007919474,0.0012417512,red
0,All Adults 15+ (1),All Adults (1),8,1234931880,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0481720448,0.0015734778,0.0465985671,red
0,All Adults 15+ (1),All Adults (1),8,1234849328,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0022497604,7.85887e-05,0.0021711717,red
0,All Adults 15+ (1),All Adults (1),8,2000215491,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0025309827,9.17115e-05,0.0024392712,red
0,All Adults 15+ (1),All Adults (1),8,2000164219,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.012792263,0.0007226773,0.0120695857,red
0,All Adults 15+ (1),All Adults (1),8,1234930746,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0105554453,0.0015170753,0.00903837,red
0,All Adults 15+ (1),All Adults (1),8,2000119522,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0006178318,6.80271e-05,0.0005498047,red
0,All Adults 15+ (1),All Adults (1),8,2000214061,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,3.25639e-05,5.16e-08,3.25123e-05,red
0,All Adults 15+ (1),All Adults (1),8,2000204264,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0031364486,0.000959199,0.0021772496,red
0,All Adults 15+ (1),All Adults (1),8,1234930902,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0840154726,0.0034967624,0.0805187102,red
0,All Adults 15+ (1),All Adults (1),8,1235164263,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000204336,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0156415181,0.0003604269,0.0152810912,red
0,All Adults 15+ (1),All Adults (1),8,1234932078,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.001910706,0.001847373,6.33329e-05,red
0,All Adults 15+ (1),All Adults (1),8,2000188840,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0115948677,7.74592e-05,0.0115174085,red
0,All Adults 15+ (1),All Adults (1),8,2000110009,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0241012391,0.0006206544,0.0234805847,red
0,All Adults 15+ (1),All Adults (1),8,2000215899,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0001178323,5.3635e-06,0.0001124688,red
0,All Adults 15+ (1),All Adults (1),8,2000164349,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.001960771,0.001960771,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000092650,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0023785495,0.0023785495,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234855616,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0014025006,0.0012404926,0.000162008,red
0,All Adults 15+ (1),All Adults (1),8,2000167552,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0043101682,0.0043101682,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234929463,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0029917534,0.0017447418,0.0012470116,red
0,All Adults 15+ (1),All Adults (1),8,1234933270,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,4.85506e-05,4.85506e-05,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234930921,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234928233,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235194953,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234843736,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.1047497798,0.0039641887,0.1007855911,red
0,All Adults 15+ (1),All Adults (1),8,1235242373,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0005195817,0.0005195817,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234930823,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.012236139,0.012236139,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000095236,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.000985971,0.0001993986,0.0007865724,red
0,All Adults 15+ (1),All Adults (1),8,1234856073,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0008042803,0.0006033345,0.0002009458,red
0,All Adults 15+ (1),All Adults (1),8,1234933165,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0140232375,0.0054649954,0.0085582421,red
0,All Adults 15+ (1),All Adults (1),8,1234723831,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234932352,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0015158261,0.0015158261,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000117836,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0074897724,0.0074897724,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234859042,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.010351686,0.0002533492,0.0100983368,red
0,All Adults 15+ (1),All Adults (1),8,2000212156,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0308515829,0.0001541639,0.030697419,red
0,All Adults 15+ (1),All Adults (1),8,1235081292,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000115153,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0044670265,0.0002105567,0.0042564698,red
0,All Adults 15+ (1),All Adults (1),8,1235237326,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0402396803,0.0008872427,0.0393524376,red
0,All Adults 15+ (1),All Adults (1),8,1234855512,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0073331916,0.0072288929,0.0001042986,red
0,All Adults 15+ (1),All Adults (1),8,2000113517,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0023617336,0.0023617336,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234930971,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0393797398,0.0002117142,0.0391680256,red
0,All Adults 15+ (1),All Adults (1),8,1234588255,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0006238503,0.0006238503,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235190540,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0028084022,0.0021030682,0.000705334,red
0,All Adults 15+ (1),All Adults (1),8,1234928943,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0048491176,0.0048491176,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234856112,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0023251825,9.02675e-05,0.002234915,red
0,All Adults 15+ (1),All Adults (1),8,1235196987,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234723555,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234853662,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0064901189,0.000652826,0.0058372929,red
0,All Adults 15+ (1),All Adults (1),8,2000143882,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0092225255,0.0092225255,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000204413,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.010211465,0.0081162805,0.0020951846,red
0,All Adults 15+ (1),All Adults (1),8,2000192711,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0001344074,2.53214e-05,0.000109086,red
0,All Adults 15+ (1),All Adults (1),8,1235242173,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0112381817,0.0044122476,0.0068259341,red
0,All Adults 15+ (1),All Adults (1),8,1234852671,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0011824481,0.0003909465,0.0007915016,red
0,All Adults 15+ (1),All Adults (1),8,1234578711,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0038453128,0.0038453128,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000114932,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0004604664,0.0004604664,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234930930,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235239029,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0129254406,0.0013188239,0.0116066167,red
0,All Adults 15+ (1),All Adults (1),8,1234930621,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0027497141,0.0006051924,0.0021445217,red
0,All Adults 15+ (1),All Adults (1),8,2000204491,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0031900763,0.0002017516,0.0029883247,red
0,All Adults 15+ (1),All Adults (1),8,1234849182,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0005322111,0.0005322111,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234930625,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000204499,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0034458333,0.0004987878,0.0029470455,red
0,All Adults 15+ (1),All Adults (1),8,1235237668,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0234213893,0.0033820611,0.0200393282,red
0,All Adults 15+ (1),All Adults (1),8,2000204434,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0030400479,0.0001133302,0.0029267177,red
0,All Adults 15+ (1),All Adults (1),8,1234853552,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0004750337,0.0001008265,0.0003742072,red
0,All Adults 15+ (1),All Adults (1),8,1234848991,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0027633143,0.0006922941,0.0020710201,red
0,All Adults 15+ (1),All Adults (1),8,1234848020,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0014970964,0.00014246,0.0013546364,red
0,All Adults 15+ (1),All Adults (1),8,1235190776,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.001448096,0.0013850541,6.30419e-05,red
0,All Adults 15+ (1),All Adults (1),8,1234930336,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0036684011,0.0036684011,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235071184,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0166302501,0.0166302501,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000204735,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0036671949,0.001569044,0.0020981509,red
0,All Adults 15+ (1),All Adults (1),8,1234856507,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,6.33122e-05,1.80669e-05,4.52453e-05,red
0,All Adults 15+ (1),All Adults (1),8,1234854259,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0030667452,0.0004895197,0.0025772255,red
0,All Adults 15+ (1),All Adults (1),8,1234930871,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235239014,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0089192048,0.0008824777,0.0080367271,red
0,All Adults 15+ (1),All Adults (1),8,1234856189,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0058083176,0.0005781446,0.005230173,red
0,All Adults 15+ (1),All Adults (1),8,1234859925,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0091948246,8.08738e-05,0.0091139508,red
0,All Adults 15+ (1),All Adults (1),8,1234931775,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0134899124,0.0013724819,0.0121174305,red
0,All Adults 15+ (1),All Adults (1),8,2000134663,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0046038012,0.0046038012,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235256789,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0183473483,0.0003483449,0.0179990034,red
0,All Adults 15+ (1),All Adults (1),8,1234929542,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0104645812,0.0003690825,0.0100954988,red
0,All Adults 15+ (1),All Adults (1),8,1234858996,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0001978916,0.0001978916,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234853253,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0002057948,0.0001699982,3.57966e-05,red
0,All Adults 15+ (1),All Adults (1),8,2000100966,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0213066493,0.0006786918,0.0206279575,red
0,All Adults 15+ (1),All Adults (1),8,2000114894,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0143262585,0.0143262585,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234848993,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0079575313,9.84128e-05,0.0078591185,red
0,All Adults 15+ (1),All Adults (1),8,2000215149,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0118777858,0.0010084231,0.0108693627,red
0,All Adults 15+ (1),All Adults (1),8,1234930393,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0011212318,0.001109129,1.21029e-05,red
0,All Adults 15+ (1),All Adults (1),8,2000197520,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0,0.0,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234855774,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0014456929,0.0013812499,6.4443e-05,red
0,All Adults 15+ (1),All Adults (1),8,2000212705,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0009926419,0.0002469297,0.0007457122,red
0,All Adults 15+ (1),All Adults (1),8,2000139304,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0043676977,0.0013880758,0.0029796219,red
0,All Adults 15+ (1),All Adults (1),8,1234852996,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0003114652,0.0002284048,8.30604e-05,red
0,All Adults 15+ (1),All Adults (1),8,1234860258,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0025915789,3.20639e-05,0.002559515,red
0,All Adults 15+ (1),All Adults (1),8,1234598317,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0013877617,0.0013877617,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234848104,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0013878863,0.0003564448,0.0010314415,red
0,All Adults 15+ (1),All Adults (1),8,1234571082,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0018978928,0.0018978928,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000139192,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0003564739,2.4932e-06,0.0003539808,red
0,All Adults 15+ (1),All Adults (1),8,1234856432,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0032174646,0.0001400213,0.0030774433,red
0,All Adults 15+ (1),All Adults (1),8,2000166729,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0138406286,0.0138406286,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235192688,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0002568913,0.00011845,0.0001384413,red
0,All Adults 15+ (1),All Adults (1),8,1234854405,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.010923468,0.0002205945,0.0107028735,red
0,All Adults 15+ (1),All Adults (1),8,1234932374,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0040258835,0.0040258835,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234856844,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0005967274,0.0003574801,0.0002392473,red
0,All Adults 15+ (1),All Adults (1),8,1234855558,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0080304272,8.50342e-05,0.007945393,red
0,All Adults 15+ (1),All Adults (1),8,2000167569,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0033239977,0.0033239977,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234574216,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0031288982,0.0031288982,0.0,red
0,All Adults 15+ (1),All Adults (1),8,2000192744,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,5.43e-07,5.43e-07,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1235202471,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0007987991,0.0007987991,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234855514,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0027721486,0.000192492,0.0025796566,red
0,All Adults 15+ (1),All Adults (1),8,1235256898,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0012570857,0.0012570857,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234853280,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0009934269,7.64666e-05,0.0009169604,red
0,All Adults 15+ (1),All Adults (1),8,1234860266,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0404406482,7.79888e-05,0.0403626594,red
0,All Adults 15+ (1),All Adults (1),8,2000204400,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0217981706,0.0217981706,0.0,red
0,All Adults 15+ (1),All Adults (1),8,1234859886,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0004167403,0.0001365407,0.0002801996,red
0,All Adults 15+ (1),All Adults (1),8,1234931825,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0096835407,0.0006886997,0.008994841,red
0,All Adults 15+ (1),All Adults (1),8,2000203207,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0022996656,3.02231e-05,0.0022694425,red
0,All Adults 15+ (1),All Adults (1),8,2000094806,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.02465984,0.0087411875,0.0159186525,red
0,All Adults 15+ (1),All Adults (1),8,1234853505,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.009586988,0.0023273849,0.0072596031,red
0,All Adults 15+ (1),All Adults (1),8,1234847840,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0023122733,4.3925e-06,0.0023078808,red
0,All Adults 15+ (1),All Adults (1),8,1235191382,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0013409048,0.0007851861,0.0005557186,red
0,All Adults 15+ (1),All Adults (1),8,1234848038,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0013894145,0.0002533856,0.0011360289,red
0,All Adults 15+ (1),All Adults (1),8,2000102958,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0268624601,0.0006809387,0.0261815214,red
0,All Adults 15+ (1),All Adults (1),8,1235256926,2022-08-01 00:15:00,2022-08-01 00:30:00,53948.905761444,0.0176064861,0.0011841728,0.0164223133,red
